10.345  -1.98244  -0.63693   0.25990   0.29433   0.29102  -0.11388 
10.307  -0.06810   0.24627  -0.13153  -0.32714  -0.39301   0.21530 
10.297  -0.44367   0.12606   1.73987   0.00142  -0.14735   0.65010 
10.281   0.15682  -0.43176  -0.60749   0.46192   0.31047   0.41319 
10.249  -0.39767   1.90333  -1.07201   0.03070   0.08768  -0.56939 
10.243  -5.35707  -1.27039  -0.76489   0.06194  -0.22303  -0.11554 
10.238  -0.05929  -0.62858   0.06896  -0.51712   0.13868  -0.78527 
10.222  -0.18160  -0.89795   0.22697   0.65054  -0.24637   0.11795 
10.175  -0.18534   0.47538  -0.50789  -0.00382   0.38528  -0.16823 
10.170   1.23273  -0.61690  -1.10000  -0.25603  -0.39972   0.20655 
10.164   0.16572  -0.00882   0.04083  -0.55802  -1.20007   0.39494 
10.159  -1.61044  -0.70032   0.12110   0.08811   0.17460   0.12287 
10.154  -0.14902  -0.49373   1.07781  -0.04303  -0.23248  -0.34648 
10.144   0.45446   0.47568   0.43969   0.37532   0.01391   0.50332 
10.128  -0.00324   0.00107   0.36558   0.14100  -0.53911  -0.86823 
10.108  -0.83288   0.07610  -0.24967  -0.31977  -0.62310   0.14707 
10.092  -0.56152  -0.96247  -0.57124  -0.28245   0.41450  -0.44755 
10.087  -0.03217   0.25641   0.27173   0.08672   0.64221   0.60219 
10.082  -0.13610   0.27632  -0.08009   1.20380  -0.25262  -0.97813 
10.077   0.27243  -1.24124   0.25389   0.14524   0.39274   0.10630 
10.032  -0.01633   0.09707   0.77560   0.32096  -0.68773   0.00045 
 9.972  -0.37798  -2.12319   1.65161  -0.26525   0.17962  -0.37100 
 9.952   0.65796   2.65896   0.63884   0.29630  -0.32381  -0.33703 
 9.943   0.22104   0.31851  -0.24881  -0.19924   0.16438  -0.71684 
 9.904   0.01369   0.04686   0.26976   0.14307  -0.54194   0.79216 
 9.894  -0.00658  -0.08455   0.11136   0.74819   0.72162  -0.10570 
 9.880   0.43897   0.41949  -0.31694  -0.23074   0.59234   0.82225 
 9.870  -0.36139  -0.45326   4.06726  -0.33424   0.32437   0.08388 
 9.860  -0.14121   0.04295   0.46452  -0.63719   0.51785  -0.27374 
 9.856  -0.02277  -0.56504   0.42699   0.43384   0.59380   0.75999 
 9.837  -0.05910  -0.04608   0.41702  -0.27394  -0.35778   0.92974 
 9.822   0.51899   0.22969  -0.37636   0.41417  -0.42171  -0.46374 
 9.785  -0.40785  -0.14417   0.16776   0.90629   0.56425   0.53530 
 9.775   0.28615   0.68126  -1.37676   0.61160  -0.60826   0.17344 
 9.766   0.78488  -0.04869  -0.15620   0.67428   0.47974  -0.12756 
 9.761   0.61982   0.96564  -0.15379  -0.59410  -0.50909   0.02094 
 9.743  -0.29261  -0.10234  -0.04673  -0.17731   0.09052   0.10247 
 9.738  -0.02769  -0.94474  -0.91188  -0.16583   0.61814  -0.17683 
 9.734  -0.11647   0.11840  -0.26414   0.06291  -0.27737   0.15597 
 9.711  -0.92211  -0.09956  -1.94226  -0.63900   0.08783  -0.14730 
 9.688  -0.65196   0.41421  -0.35300   0.05275  -0.77943   0.01245 
 9.683   2.07308   0.92153   1.39776   0.36699  -0.11062   0.19055 
 9.665   1.17791  -0.72768   0.25226  -0.46917  -0.35306   0.04549 
